종목코드,종목명,적용시작일,WICS대,WICS중,WICS소,KRX섹터,산업분류
429270,시지트로닉스,2026-07-01,IT,반도체와반도체장비,반도체와반도체장비,,반도체 제조업
430690,한싹,2026-07-01,IT,소프트웨어와서비스,소프트웨어,,소프트웨어 개발 및 공급업
431190,케이쓰리아이,2026-07-01,IT,소프트웨어와서비스,IT서비스,,소프트웨어 개발 및 공급업
432320,KB스타리츠,2026-07-01,금융,부동산,부동산,,부동산 임대 및 공급업
432430,와이랩,2026-07-01,커뮤니케이션서비스,미디어와엔터테인먼트,출판,,"영화, 비디오물, 방송프로그램 제작 및 배급업"
432470,케이엔에스,2026-07-01,IT,전자와 전기제품,전기제품,,특수 목적용 기계 제조업
432720,퀄리타스반도체,2026-07-01,IT,반도체와반도체장비,반도체와반도체장비,,반도체 제조업
432980,엠에프씨,2026-07-01,건강관리,제약과생물공학,제약,,기초 의약물질 제조업
434480,모니터랩,2026-07-01,IT,소프트웨어와서비스,소프트웨어,,소프트웨어 개발 및 공급업
435570,에르코스,2026-07-01,필수소비재,"식품,음료,담배",식품,,도시락 및 식사용 조리식품 제조업
437730,삼현,2026-07-01,경기관련소비재,자동차와부품,자동차부품,KRX 자동차,자동차 신품 부품 제조업
438700,버넥트,2026-07-01,IT,소프트웨어와서비스,소프트웨어,,소프트웨어 개발 및 공급업
439090,마녀공장,2026-07-01,경기관련소비재,내구소비재와의류,화장품,,기타 화학제품 제조업
439260,대한조선,2026-07-01,산업재,자본재,조선,,선박 및 보트 건조업
439580,블루엠텍,2026-07-01,건강관리,건강관리장비와서비스,건강관리업체및서비스,,기타 전문 도매업
439960,코스모로보틱스,2026-07-01,산업재,자본재,기계,,의료용 기기 제조업
440110,파두,2026-07-01,IT,반도체와반도체장비,반도체와반도체장비,KRX 반도체,반도체 제조업
440290,HB인베스트먼트,2026-07-01,금융,다각화된금융,창업투자,,기타 금융업
440320,오픈놀,2026-07-01,IT,디스플레이,디스플레이패널,,소프트웨어 개발 및 공급업
441270,파인엠텍,2026-07-01,IT,기술하드웨어와장비,핸드셋,,전자부품 제조업
443060,HD현대마린솔루션,2026-07-01,산업재,자본재,조선,KRX 기계장비,"건축기술, 엔지니어링 및 관련 기술 서비스업"
443250,레뷰코퍼레이션,2026-07-01,커뮤니케이션서비스,미디어와엔터테인먼트,양방향미디어와서비스,,광고업
443670,에스피소프트,2026-07-01,IT,소프트웨어와서비스,IT서비스,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
444530,심플랫폼,2026-07-01,IT,소프트웨어와서비스,IT서비스,,소프트웨어 개발 및 공급업
445090,에이직랜드,2026-07-01,IT,반도체와반도체장비,반도체와반도체장비,,반도체 제조업
445180,퓨릿,2026-07-01,IT,반도체와반도체장비,반도체와반도체장비,,기초 화학물질 제조업
445680,큐리옥스바이오시스템즈,2026-07-01,건강관리,제약과생물공학,생명과학도구및서비스,KRX 헬스케어,의료용 기기 제조업
446070,유니드비티플러스,2026-07-01,산업재,자본재,건축자재,,제재 및 목재 가공업
446540,메가터치,2026-07-01,IT,기술하드웨어와장비,전자장비와기기,,일차전지 및 이차전지 제조업
446840,지슨,2026-07-01,IT,소프트웨어와서비스,소프트웨어,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
448280,에코아이,2026-07-01,산업재,상업서비스와공급품,상업서비스와공급품,,기타 전문 서비스업
448710,코츠테크놀로지,2026-07-01,산업재,자본재,우주항공과국방,,컴퓨터 및 주변장치 제조업
448730,삼성FN리츠,2026-07-01,금융,부동산,부동산,,부동산 임대 및 공급업
448900,한국피아이엠,2026-07-01,경기관련소비재,자동차와부품,자동차부품,,자동차 신품 부품 제조업
450080,에코프로머티,2026-07-01,IT,전자와 전기제품,전기제품,KRX 기계장비,일차전지 및 이차전지 제조업
450330,하스,2026-07-01,건강관리,건강관리장비와서비스,건강관리장비와용품,,의료용품 및 기타 의약 관련제품 제조업
450520,인스웨이브,2026-07-01,IT,소프트웨어와서비스,소프트웨어,,소프트웨어 개발 및 공급업
450950,아스테라시스,2026-07-01,건강관리,건강관리장비와서비스,건강관리장비와용품,KRX 헬스케어,의료용 기기 제조업
451220,아이엠티,2026-07-01,IT,반도체와반도체장비,반도체와반도체장비,,특수 목적용 기계 제조업
451250,삐아,2026-07-01,경기관련소비재,내구소비재와의류,화장품,,기타 화학제품 제조업
451760,컨텍,2026-07-01,산업재,자본재,우주항공과국방,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
451800,한화리츠,2026-07-01,금융,부동산,부동산,,부동산 임대 및 공급업
452160,제이엔비,2026-07-01,IT,반도체와반도체장비,반도체와반도체장비,,특수 목적용 기계 제조업
452190,한빛레이저,2026-07-01,IT,전자와 전기제품,전기제품,,특수 목적용 기계 제조업
452200,민테크,2026-07-01,IT,전자와 전기제품,전기제품,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
452260,한화갤러리아,2026-07-01,경기관련소비재,소매(유통),백화점과일반상점,,종합 소매업
452280,한선엔지니어링,2026-07-01,산업재,자본재,기계,,기타 금속 가공제품 제조업
452300,캡스톤파트너스,2026-07-01,금융,다각화된금융,창업투자,,기타 금융업
452400,이닉스,2026-07-01,IT,전자와 전기제품,전기제품,,자동차 신품 부품 제조업
452430,사피엔반도체,2026-07-01,IT,반도체와반도체장비,반도체와반도체장비,,반도체 제조업
452450,피아이이,2026-07-01,IT,소프트웨어와서비스,IT서비스,,특수 목적용 기계 제조업
453340,현대그린푸드,2026-07-01,필수소비재,"식품,음료,담배",식품,,종합 소매업
453450,그리드위즈,2026-07-01,유틸리티,유틸리티,전기유틸리티,,"그외 기타 전문, 과학 및 기술 서비스업"
453860,에이에스텍,2026-07-01,경기관련소비재,내구소비재와의류,화장품,,기타 화학제품 제조업
454910,두산로보틱스,2026-07-01,산업재,자본재,기계,KRX 기계장비,특수 목적용 기계 제조업
455180,케이지에이,2026-07-01,IT,기술하드웨어와장비,전자장비와기기,,특수 목적용 기계 제조업
455900,엔젤로보틱스,2026-07-01,건강관리,건강관리장비와서비스,건강관리장비와용품,,특수 목적용 기계 제조업
456010,아이씨티케이,2026-07-01,IT,기술하드웨어와장비,통신장비,,반도체 제조업
456040,OCI,2026-07-01,소재,소재,화학,KRX 에너지화학,기초 화학물질 제조업
456070,이엔셀,2026-07-01,건강관리,제약과생물공학,제약,,기초 의약물질 제조업
456160,지투지바이오,2026-07-01,건강관리,제약과생물공학,제약,,의약품 제조업
457190,이수스페셜티케미컬,2026-07-01,소재,소재,화학,KRX 에너지화학,기초 화학물질 제조업
457370,한켐,2026-07-01,IT,디스플레이,디스플레이장비및부품,,기초 화학물질 제조업
457550,우진엔텍,2026-07-01,에너지,에너지,에너지장비및서비스,,"그외 기타 전문, 과학 및 기술 서비스업"
457600,벡트,2026-07-01,경기관련소비재,교육서비스,교육서비스,,영상 및 음향기기 제조업
458350,에스팀,2026-07-01,커뮤니케이션서비스,미디어와엔터테인먼트,광고,,기타 사업지원 서비스업
458650,성우,2026-07-01,IT,전자와 전기제품,전기제품,,일차전지 및 이차전지 제조업
458870,씨어스,2026-07-01,건강관리,건강관리장비와서비스,건강관리기술,,의료용 기기 제조업
459100,위츠,2026-07-01,IT,기술하드웨어와장비,핸드셋,,전자부품 제조업
459510,나우로보틱스,2026-07-01,산업재,자본재,기계,,특수 목적용 기계 제조업
459550,알트,2026-07-01,IT,기술하드웨어와장비,핸드셋,,통신 및 방송 장비 제조업
460470,아이빔테크놀로지,2026-07-01,건강관리,제약과생물공학,생명과학도구및서비스,,사진장비 및 광학기기 제조업
460850,동국씨엠,2026-07-01,소재,소재,철강,,1차 철강 제조업
460860,동국제강,2026-07-01,소재,소재,철강,KRX 철강,1차 철강 제조업
460870,에스엠씨지,2026-07-01,소재,소재,포장재,,유리 및 유리제품 제조업
460930,현대힘스,2026-07-01,산업재,자본재,조선,,선박 및 보트 건조업
460940,피앤에스로보틱스,2026-07-01,건강관리,건강관리장비와서비스,건강관리장비와용품,,의료용 기기 제조업
461030,아이엠비디엑스,2026-07-01,건강관리,제약과생물공학,생명과학도구및서비스,,자연과학 및 공학 연구개발업
461300,아이스크림미디어,2026-07-01,경기관련소비재,교육서비스,교육서비스,,소프트웨어 개발 및 공급업
462310,뉴키즈온,2026-07-01,경기관련소비재,내구소비재와의류,"섬유,의류,신발,호화품",,봉제의복 제조업
462350,이노스페이스,2026-07-01,산업재,자본재,우주항공과국방,,"항공기,우주선 및 부품 제조업"
462510,라메디텍,2026-07-01,건강관리,건강관리장비와서비스,건강관리장비와용품,,의료용 기기 제조업
462520,조선내화,2026-07-01,소재,소재,비철금속,,"내화, 비내화 요업제품 제조업"
462860,더즌,2026-07-01,IT,소프트웨어와서비스,IT서비스,,전기 통신업
462870,시프트업,2026-07-01,커뮤니케이션서비스,미디어와엔터테인먼트,게임엔터테인먼트,KRX K콘텐츠,소프트웨어 개발 및 공급업
462980,아이지넷,2026-07-01,IT,소프트웨어와서비스,IT서비스,,기타 정보 서비스업
463020,뉴엔AI,2026-07-01,IT,소프트웨어와서비스,IT서비스,,소프트웨어 개발 및 공급업
463480,모티브링크,2026-07-01,경기관련소비재,자동차와부품,자동차부품,,전자부품 제조업
464080,에스오에스랩,2026-07-01,IT,기술하드웨어와장비,전자장비와기기,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
464280,티디에스팜,2026-07-01,건강관리,제약과생물공학,제약,,의약품 제조업
464490,쿼드메디슨,2026-07-01,건강관리,제약과생물공학,생물공학,,기초 의약물질 제조업
464500,아이언디바이스,2026-07-01,IT,반도체와반도체장비,반도체와반도체장비,,반도체 제조업
464580,닷밀,2026-07-01,커뮤니케이션서비스,미디어와엔터테인먼트,방송과엔터테인먼트,,"영화, 비디오물, 방송프로그램 제작 및 배급업"
465320,교보15호스팩,2026-07-01,금융,다각화된금융,창업투자,,금융 지원 서비스업
465480,인스피언,2026-07-01,IT,소프트웨어와서비스,IT서비스,,소프트웨어 개발 및 공급업
465770,STX그린로지스,2026-07-01,산업재,운송,해운사,,해상 운송업
466100,클로봇,2026-07-01,산업재,자본재,기계,,소프트웨어 개발 및 공급업
466410,사이냅소프트,2026-07-01,IT,소프트웨어와서비스,소프트웨어,,소프트웨어 개발 및 공급업
466690,키움히어로제1호스팩,2026-07-01,금융,다각화된금융,창업투자,,금융 지원 서비스업
467930,IBKS제23호스팩,2026-07-01,금융,다각화된금융,창업투자,,금융 지원 서비스업
468530,프로티나,2026-07-01,건강관리,제약과생물공학,생물공학,,자연과학 및 공학 연구개발업
468760,유진스팩10호,2026-07-01,금융,다각화된금융,창업투자,,금융 지원 서비스업
469480,IBKS제24호스팩,2026-07-01,금융,다각화된금융,창업투자,,금융 지원 서비스업
469610,이노테크,2026-07-01,IT,디스플레이,디스플레이장비및부품,,특수 목적용 기계 제조업
469750,아이비젼웍스,2026-07-01,IT,전자와 전기제품,전기제품,,특수 목적용 기계 제조업
469880,하나30호스팩,2026-07-01,금융,다각화된금융,창업투자,,금융 지원 서비스업
469900,하나31호스팩,2026-07-01,금융,다각화된금융,창업투자,,금융 지원 서비스업
471050,대신밸런스제17호스팩,2026-07-01,금융,다각화된금융,창업투자,,금융 지원 서비스업
471820,셀로맥스사이언스,2026-07-01,건강관리,제약과생물공학,제약,,기타 식품 제조업
472220,신영스팩10호,2026-07-01,금융,다각화된금융,창업투자,,금융 지원 서비스업
472230,에스케이증권제11호스팩,2026-07-01,금융,다각화된금융,창업투자,,금융 지원 서비스업
472850,폰드그룹,2026-07-01,경기관련소비재,내구소비재와의류,"섬유,의류,신발,호화품",,"섬유, 의복, 신발 및 가죽제품 소매업"
473000,에스케이증권제12호스팩,2026-07-01,금융,다각화된금융,창업투자,,금융 지원 서비스업
473050,유안타제15호스팩,2026-07-01,금융,다각화된금융,창업투자,,금융 지원 서비스업
473950,에스케이증권제13호스팩,2026-07-01,금융,다각화된금융,창업투자,,금융 지원 서비스업
473980,노머스,2026-07-01,커뮤니케이션서비스,미디어와엔터테인먼트,방송과엔터테인먼트,,창작 및 예술관련 서비스업
474170,루미르,2026-07-01,산업재,자본재,우주항공과국방,,"항공기,우주선 및 부품 제조업"
474490,유안타제16호스팩,2026-07-01,금융,다각화된금융,창업투자,,금융 지원 서비스업
474610,RF시스템즈,2026-07-01,산업재,자본재,우주항공과국방,,기타 금속 가공제품 제조업
474650,링크솔루션,2026-07-01,산업재,자본재,기계,,특수 목적용 기계 제조업
474660,신한제12호스팩,2026-07-01,금융,다각화된금융,창업투자,,금융 지원 서비스업
474930,신한제13호스팩,2026-07-01,금융,다각화된금융,창업투자,,금융 지원 서비스업
475040,스트라드비젼,2026-07-01,IT,소프트웨어와서비스,소프트웨어,,소프트웨어 개발 및 공급업
475150,SK이터닉스,2026-07-01,에너지,에너지,에너지장비및서비스,KRX 유틸리티,건물 건설업
